file_name,plate_x,plate_z,sz_top,sz_bot,release_speed,effective_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,release_extension,pfx_x,pfx_z,stand,p_throws,pitch_class,zone
pitch4198.mp4,-0.11,2.16,3.46,1.6,93.9,94.0,2284.0,-1.38,53.64,6.39,6.9,-0.54,1.59,L,R,strike,8.0
pitch4199.mp4,1.17,2.09,3.38,1.62,91.9,90.7,2452.0,-1.82,54.77,6.21,5.7,-0.9,1.71,L,R,ball,14.0
pitch4200.mp4,-1.89,4.44,3.62,1.71,92.3,92.1,2223.0,-1.57,54.57,6.43,5.9,-0.1,1.19,L,R,ball,11.0
pitch4203.mp4,0.08,2.68,3.1,1.56,97.4,97.3,2612.0,1.72,54.16,6.3,6.3,1.2,1.49,R,L,strike,2.0
pitch4204.mp4,1.72,3.82,3.1,1.51,93.8,94.0,2291.0,-1.36,54.04,6.07,6.5,-0.25,1.33,R,R,ball,12.0
pitch4206.mp4,0.82,2.16,3.37,1.57,94.4,94.1,2316.0,-1.12,54.18,5.76,6.3,-0.52,1.47,R,R,strike,6.0
pitch4208.mp4,0.48,2.38,3.42,1.83,96.9,97.5,2223.0,-1.66,53.73,6.21,6.8,-0.9,1.34,L,R,strike,6.0
pitch4211.mp4,-0.05,2.56,3.2,1.54,92.4,93.1,2144.0,-1.62,53.83,6.41,6.7,-0.6,1.52,R,R,strike,5.0
pitch4213.mp4,-0.38,2.81,3.77,1.81,98.4,98.5,2471.0,-0.57,53.86,6.37,6.6,-0.06,1.43,L,R,strike,4.0
pitch4214.mp4,1.21,3.42,3.52,1.84,93.2,92.9,2201.0,2.22,53.9,4.76,6.6,1.02,1.09,R,L,ball,12.0
pitch4216.mp4,1.93,1.7,3.4,1.59,96.0,94.4,2257.0,-2.35,54.63,5.94,5.9,-0.76,1.33,R,R,ball,14.0
pitch4217.mp4,-0.72,3.43,3.5,1.57,95.6,97.1,2479.0,-2.02,53.5,5.38,7.0,-0.78,1.19,R,R,strike,1.0
pitch4219.mp4,-0.6,1.67,3.32,1.68,93.5,93.9,2125.0,1.25,53.8,4.88,6.7,1.14,1.35,R,L,strike,7.0
pitch4221.mp4,-1.71,3.93,3.57,1.69,94.2,95.4,2404.0,-2.07,53.56,5.45,6.9,-0.92,1.16,L,R,ball,11.0
pitch4224.mp4,-0.22,1.6,3.62,1.71,94.7,94.7,2279.0,-1.62,54.06,6.14,6.4,-0.99,1.28,L,R,strike,8.0
pitch4225.mp4,0.51,4.27,3.24,1.46,95.8,97.8,2252.0,-1.78,53.47,5.56,7.0,-0.4,1.3,R,R,ball,12.0
pitch4226.mp4,0.84,2.58,3.35,1.57,91.4,90.6,2344.0,-3.29,54.41,5.66,6.1,-0.5,1.17,R,R,ball,12.0
pitch4228.mp4,-0.7,4.14,3.38,1.45,91.3,92.2,2162.0,-3.32,53.85,3.98,6.6,-1.09,0.5,L,R,ball,11.0
pitch4229.mp4,-1.09,4.02,3.44,1.63,92.2,92.1,2471.0,-3.54,54.18,4.6,6.3,-0.86,1.15,L,R,ball,11.0
pitch4230.mp4,-0.03,1.85,3.56,1.76,90.0,89.6,2398.0,-1.24,54.64,5.62,5.9,-0.6,1.49,L,R,strike,8.0
pitch4231.mp4,-0.53,1.85,3.33,1.59,90.8,90.2,2125.0,1.14,54.25,6.23,6.2,0.99,1.42,R,L,strike,7.0
pitch4232.mp4,0.59,3.73,2.99,1.43,97.2,98.3,2766.0,-1.94,53.64,5.44,6.9,-0.49,1.35,R,R,ball,12.0
pitch4233.mp4,-0.24,1.84,3.25,1.37,94.9,93.0,2046.0,-2.42,55.11,4.92,5.4,-1.45,0.85,L,R,strike,8.0
pitch4235.mp4,-0.97,2.81,3.55,1.6,92.9,93.2,2224.0,-2.12,54.04,5.7,6.5,-0.73,1.25,L,R,ball,11.0
pitch4240.mp4,-0.39,3.81,3.77,1.76,95.5,96.1,2229.0,-0.95,54.03,5.61,6.5,-0.49,1.29,R,R,strike,1.0
pitch4242.mp4,0.47,2.46,3.25,1.56,93.3,92.5,2396.0,-1.66,54.73,5.98,5.8,-0.54,1.6,R,R,strike,6.0
pitch4245.mp4,-0.27,3.34,3.79,1.79,91.1,91.7,2212.0,-1.85,53.75,4.99,6.8,-1.06,1.2,R,R,strike,2.0
pitch4246.mp4,0.11,2.4,3.46,1.78,94.0,93.6,2091.0,-1.96,54.2,5.47,6.3,-0.63,1.16,L,R,strike,5.0
pitch4248.mp4,0.31,3.56,3.36,1.5,93.4,94.1,2241.0,-0.89,53.85,6.02,6.7,-0.28,1.47,L,R,ball,12.0
pitch4250.mp4,0.48,1.89,3.3,1.57,95.1,96.0,2504.0,-2.3,53.75,6.2,6.8,-0.55,1.19,L,R,strike,9.0
pitch4251.mp4,1.18,2.47,3.13,1.57,94.8,95.3,2205.0,-2.32,53.69,5.63,6.8,-0.79,1.6,L,R,ball,12.0
pitch4252.mp4,-0.29,2.88,3.33,1.58,95.0,96.8,2456.0,-2.38,53.14,5.79,7.4,-0.74,1.44,R,R,strike,1.0
pitch4253.mp4,1.02,2.35,3.31,1.63,97.7,98.4,2425.0,-1.39,53.6,6.15,6.9,-0.85,1.48,L,R,ball,14.0
pitch4254.mp4,0.05,2.44,3.51,1.66,91.5,92.1,2211.0,1.56,53.81,5.86,6.7,0.49,1.37,L,L,strike,5.0
pitch4256.mp4,-0.79,3.2,3.23,1.39,96.2,95.6,2467.0,-1.72,54.46,5.9,6.0,-0.79,1.65,L,R,strike,1.0
pitch4257.mp4,-0.02,3.83,3.51,1.62,95.3,96.2,2271.0,-1.43,53.62,5.75,6.9,-0.46,1.37,R,R,ball,11.0
pitch4262.mp4,-0.66,3.69,3.66,1.8,95.1,95.4,2313.0,0.75,53.6,5.92,6.9,0.35,1.63,R,L,strike,1.0
pitch4264.mp4,0.51,2.89,3.12,1.46,95.8,96.7,2208.0,-2.67,53.78,5.82,6.7,-0.42,1.39,R,R,strike,3.0
pitch4266.mp4,0.01,3.34,3.5,1.79,94.2,96.1,2328.0,-1.19,53.93,5.47,6.6,-0.28,0.94,R,R,strike,2.0
pitch4268.mp4,-0.79,2.41,3.29,1.66,94.7,95.0,2368.0,1.69,53.79,6.15,6.7,0.73,1.72,R,L,strike,4.0
pitch4270.mp4,-1.04,2.32,3.28,1.53,94.0,94.3,2075.0,-1.89,53.99,6.34,6.5,-0.51,1.69,R,R,ball,13.0
pitch4274.mp4,-0.81,3.38,3.61,1.66,93.7,94.6,2202.0,2.05,53.6,6.31,6.9,0.95,1.48,R,L,strike,1.0
pitch4275.mp4,0.43,2.63,3.45,1.55,96.7,98.0,2295.0,-1.57,53.66,5.47,6.8,-0.36,1.42,L,R,strike,6.0
pitch4277.mp4,0.59,1.85,3.44,1.66,93.1,91.4,2397.0,-2.79,54.78,6.24,5.7,-1.05,1.53,R,R,strike,9.0
pitch4278.mp4,-0.68,3.31,3.47,1.55,94.3,95.5,2076.0,-1.21,53.51,5.76,7.0,-0.51,1.23,L,R,strike,1.0
pitch4281.mp4,0.74,2.47,3.41,1.64,92.3,93.4,2453.0,-1.78,53.49,5.44,7.0,-0.55,1.08,L,R,strike,6.0
pitch4282.mp4,-0.57,3.84,3.62,1.69,93.7,93.8,2187.0,2.03,54.05,6.36,6.5,0.84,1.22,R,L,ball,11.0
pitch4283.mp4,-1.25,3.5,3.58,1.73,94.7,94.7,2378.0,-1.06,54.15,5.78,6.4,-0.54,1.37,R,R,ball,11.0
pitch4284.mp4,1.4,2.35,3.48,1.74,98.3,98.0,2153.0,-1.77,54.05,6.0,6.4,-0.34,1.45,R,R,ball,14.0
pitch4287.mp4,0.37,3.95,3.22,1.52,94.4,94.3,2192.0,3.2,54.05,5.48,6.5,1.21,1.06,R,L,ball,12.0
pitch4289.mp4,0.77,1.51,3.01,1.49,96.1,97.9,2520.0,-1.43,53.03,6.09,7.5,0.29,1.46,R,R,strike,9.0
pitch4291.mp4,-1.78,4.66,3.37,1.54,92.0,92.1,2107.0,-1.1,54.37,6.9,6.1,-0.58,1.45,L,R,ball,11.0
pitch4292.mp4,-0.1,3.21,3.69,1.86,95.4,97.5,2604.0,-1.5,52.97,6.11,7.5,0.02,1.36,R,R,strike,2.0
pitch4293.mp4,-0.26,0.99,3.41,1.75,98.0,97.6,2209.0,-2.0,53.99,6.06,6.5,-1.04,1.2,L,R,ball,13.0
pitch4294.mp4,0.71,2.07,3.4,1.52,92.7,93.8,2113.0,-2.3,53.58,6.37,6.9,-0.67,1.49,R,R,strike,9.0
pitch4296.mp4,1.08,1.78,3.16,1.46,98.1,98.2,2489.0,-0.86,54.2,5.95,6.3,-1.17,1.25,R,R,ball,14.0
pitch4298.mp4,1.32,1.82,3.16,1.49,91.6,93.5,2423.0,-1.34,53.45,5.29,7.1,-0.65,1.09,L,R,ball,14.0
pitch4300.mp4,-0.27,2.15,3.77,1.71,93.3,93.6,2226.0,-1.55,53.99,6.27,6.5,-1.21,1.21,L,R,strike,8.0
pitch4301.mp4,0.75,1.88,3.31,1.64,95.0,95.1,2330.0,-2.02,53.97,5.83,6.5,-0.78,1.22,L,R,strike,9.0
pitch4303.mp4,1.22,2.61,3.64,1.76,94.5,95.6,2321.0,-1.29,53.59,5.51,6.9,0.06,1.33,L,R,ball,14.0
pitch4308.mp4,1.24,2.15,3.5,1.62,93.2,93.9,2380.0,-1.63,53.78,5.86,6.7,-0.22,1.35,R,R,ball,14.0
pitch4309.mp4,-0.09,3.19,3.41,1.62,91.3,92.3,1840.0,-1.68,53.97,6.09,6.5,-0.27,1.18,L,R,strike,2.0
pitch4311.mp4,-0.16,2.83,3.84,1.91,92.3,93.6,2131.0,3.15,53.25,5.42,7.3,0.32,1.29,L,L,strike,5.0
pitch4312.mp4,0.72,4.12,3.64,1.63,93.2,94.0,2207.0,1.71,53.82,5.85,6.7,0.83,1.26,R,L,ball,12.0
pitch4314.mp4,-1.01,3.28,3.71,1.72,92.5,93.0,2345.0,-1.55,53.75,6.2,6.8,-0.51,1.33,L,R,ball,11.0
pitch4316.mp4,0.51,1.69,3.23,1.55,93.4,95.5,2100.0,-1.02,53.55,5.42,7.0,-0.06,1.29,R,R,strike,9.0
pitch4319.mp4,-0.73,3.63,4.04,1.97,98.2,99.2,2233.0,-2.28,53.49,5.36,7.0,-1.09,1.39,R,R,strike,1.0
pitch4320.mp4,0.71,0.92,3.31,1.53,96.7,96.5,2176.0,-1.87,54.12,6.03,6.4,-0.83,1.17,L,R,ball,14.0
pitch4321.mp4,-2.44,3.36,3.27,1.4,96.5,97.2,2228.0,-1.46,53.93,6.06,6.6,-0.82,1.32,L,R,ball,11.0
pitch4322.mp4,0.2,2.36,3.63,1.46,93.8,92.5,2444.0,-3.86,54.66,5.21,5.8,-1.28,0.89,L,R,strike,5.0
pitch4323.mp4,0.2,4.76,3.35,1.47,93.1,93.9,2202.0,-2.7,53.64,5.98,6.9,-0.06,1.42,R,R,ball,12.0
pitch4324.mp4,-1.02,2.22,4.0,1.84,97.3,96.2,2269.0,2.68,54.44,5.95,6.1,1.11,0.98,R,L,ball,13.0
pitch4325.mp4,0.8,3.2,3.51,1.58,92.7,92.5,2361.0,-3.21,53.87,5.68,6.6,-0.44,1.48,R,R,strike,3.0
pitch4328.mp4,-0.91,1.89,3.45,1.64,94.9,94.5,2173.0,1.13,54.25,6.01,6.3,0.56,1.51,R,L,ball,13.0
pitch4330.mp4,-1.21,2.93,2.98,1.31,95.4,96.2,2343.0,-0.98,54.17,5.8,6.3,-0.26,1.07,L,R,ball,11.0
pitch4331.mp4,0.25,3.06,3.51,1.74,90.5,89.5,2355.0,0.94,54.69,5.85,5.8,0.27,1.63,R,L,strike,2.0
pitch4332.mp4,0.73,2.79,3.3,1.62,98.0,99.7,2125.0,-2.25,53.26,5.39,7.2,-0.98,1.3,L,R,strike,3.0
pitch4333.mp4,-0.57,4.62,3.39,1.62,93.9,93.2,2255.0,-1.33,54.51,5.84,6.0,-0.4,1.43,L,R,ball,11.0
pitch4334.mp4,0.72,2.37,3.17,1.37,94.6,96.1,2239.0,-1.6,53.79,6.04,6.7,-0.35,1.31,L,R,strike,6.0
pitch4337.mp4,-0.98,3.12,3.09,1.44,92.3,93.0,2274.0,-1.66,53.92,5.89,6.6,-0.41,1.32,R,R,ball,11.0
pitch4338.mp4,1.07,2.52,3.3,1.64,95.7,96.0,2371.0,-0.67,54.24,5.48,6.3,-0.28,1.15,L,R,ball,12.0
pitch4339.mp4,1.72,2.95,3.45,1.59,94.0,93.0,2374.0,2.39,54.66,5.92,5.8,0.95,1.52,L,L,ball,12.0
pitch4340.mp4,0.67,4.08,3.27,1.59,96.0,95.8,2282.0,-2.0,54.03,5.33,6.5,-0.91,1.44,R,R,ball,12.0
pitch4342.mp4,-0.29,2.83,3.43,1.56,93.9,93.9,2545.0,-1.84,54.32,5.73,6.2,-0.88,1.46,R,R,strike,4.0
pitch4343.mp4,-0.89,4.06,3.5,1.64,95.0,95.9,2061.0,-2.17,53.88,6.02,6.6,-0.56,1.29,R,R,ball,11.0
pitch4344.mp4,-0.48,4.11,3.24,1.55,92.6,94.1,2203.0,-1.09,53.6,6.3,6.9,-0.16,1.39,R,R,ball,11.0
pitch4345.mp4,-1.08,4.05,3.72,1.86,100.3,101.1,2421.0,-2.22,53.74,6.18,6.8,-0.6,1.57,L,R,ball,11.0
pitch4346.mp4,-0.1,3.63,3.52,1.41,95.9,95.9,2270.0,-2.46,54.43,5.98,6.1,-0.67,0.77,L,R,strike,2.0
pitch4348.mp4,1.1,3.15,3.46,1.49,94.3,92.4,2284.0,-2.37,55.2,5.15,5.3,-1.03,0.93,R,R,ball,12.0
pitch4350.mp4,0.81,1.54,3.27,1.44,92.2,93.1,2272.0,-2.37,53.77,5.4,6.7,-0.18,1.32,R,R,strike,9.0
pitch4354.mp4,-0.02,2.03,3.55,1.59,93.1,93.3,1920.0,-1.61,54.08,5.85,6.4,-0.44,1.49,L,R,strike,8.0
pitch4357.mp4,0.5,2.17,3.62,1.66,95.7,96.0,2192.0,-0.85,53.93,6.41,6.6,-0.39,1.5,R,R,strike,9.0
pitch4358.mp4,1.47,1.83,3.44,1.51,91.7,91.7,2429.0,-2.27,53.97,6.22,6.5,-0.33,0.86,R,R,ball,14.0
pitch4359.mp4,0.33,1.81,3.63,1.87,92.8,92.3,2208.0,-2.64,54.54,5.76,6.0,-0.45,1.14,L,R,strike,9.0
pitch4360.mp4,0.46,3.73,3.5,1.66,96.1,95.4,2524.0,1.89,54.54,6.49,6.0,1.14,1.32,L,L,ball,12.0
pitch4364.mp4,-0.76,5.21,3.58,1.64,94.4,94.0,2136.0,-1.89,54.26,6.03,6.2,-0.54,1.51,R,R,ball,11.0
pitch4366.mp4,0.26,1.87,3.36,1.57,96.8,99.3,2262.0,-2.26,52.91,5.76,7.6,-0.52,1.19,R,R,strike,8.0
pitch4367.mp4,-0.22,1.58,3.36,1.55,97.7,97.3,2194.0,-1.17,54.48,5.98,6.0,-0.65,1.55,R,R,strike,8.0
pitch4369.mp4,-0.95,2.97,3.38,1.58,93.1,94.3,2169.0,-2.03,53.55,5.39,6.9,-0.45,1.3,R,R,ball,11.0
pitch4371.mp4,-0.32,1.88,3.73,1.89,97.2,97.4,2210.0,-2.31,53.66,6.38,6.8,-0.96,1.39,R,R,strike,7.0
pitch4374.mp4,0.72,2.03,3.62,1.68,92.0,90.9,2182.0,-1.03,54.59,6.85,5.9,-0.31,1.55,R,R,strike,9.0
pitch4375.mp4,0.54,2.69,3.47,1.68,92.9,93.3,2329.0,-1.08,54.1,6.88,6.4,-0.26,1.57,R,R,strike,6.0
pitch4376.mp4,0.53,2.66,3.32,1.6,97.4,98.8,2365.0,-1.47,53.42,6.12,7.1,-0.83,1.56,L,R,strike,6.0
pitch4377.mp4,1.52,1.91,3.43,1.6,93.2,93.7,2179.0,-2.12,54.03,5.87,6.5,0.21,0.95,R,R,ball,14.0
pitch4378.mp4,0.62,3.47,3.52,1.65,92.6,92.7,2247.0,-2.0,53.84,5.78,6.7,-0.8,1.29,R,R,strike,3.0
pitch4379.mp4,0.9,4.72,3.24,1.56,92.4,91.9,2045.0,1.98,54.49,6.0,6.0,0.46,1.03,R,L,ball,12.0
pitch4381.mp4,2.1,3.77,3.3,1.44,91.3,90.3,2219.0,1.97,54.67,6.32,5.8,0.73,1.21,R,L,ball,12.0
pitch4384.mp4,-0.9,3.72,3.46,1.73,97.2,98.2,2068.0,-1.93,53.76,5.7,6.7,-0.71,1.39,L,R,ball,11.0
pitch4386.mp4,0.63,2.02,2.94,1.45,95.7,95.6,2396.0,-2.0,54.16,5.65,6.3,-0.81,1.26,R,R,strike,6.0
pitch4390.mp4,0.17,2.33,3.45,1.53,95.2,95.8,2516.0,-1.76,53.7,6.62,6.8,-0.61,1.66,R,R,strike,5.0
pitch4391.mp4,0.47,1.52,3.22,1.42,95.5,98.4,1798.0,-0.87,52.69,5.77,7.8,-0.34,1.29,L,R,strike,9.0
pitch4393.mp4,-0.26,2.97,3.37,1.62,90.7,90.8,2094.0,-1.01,54.33,6.86,6.2,-0.52,1.47,L,R,strike,2.0
pitch4394.mp4,0.56,1.68,3.38,1.57,98.7,99.4,2447.0,-1.74,53.9,5.52,6.6,-0.61,1.36,L,R,strike,9.0
pitch4396.mp4,0.45,3.09,3.3,1.49,88.6,89.2,2110.0,2.69,54.27,5.89,6.2,0.82,1.07,R,L,strike,3.0
pitch4397.mp4,0.55,3.4,3.67,1.68,86.5,85.7,1926.0,3.1,54.48,5.34,6.0,1.27,0.83,R,L,strike,3.0
pitch4398.mp4,0.12,2.32,3.49,1.66,92.6,93.4,2354.0,-1.7,53.74,6.23,6.8,-0.37,1.3,L,R,strike,5.0
pitch4399.mp4,0.95,1.96,3.43,1.73,97.1,97.0,2128.0,1.63,53.88,6.25,6.6,0.73,1.19,L,L,ball,14.0
pitch4402.mp4,0.23,1.88,3.27,1.42,91.2,90.5,2422.0,-0.98,54.39,6.04,6.1,-0.89,1.73,R,R,strike,8.0
pitch4403.mp4,-0.08,2.24,3.34,1.61,94.2,93.1,2350.0,1.74,54.55,5.64,6.0,0.75,1.5,L,L,strike,5.0
pitch4404.mp4,0.63,1.49,3.43,1.52,95.4,95.4,2260.0,-1.88,53.89,5.67,6.6,-1.07,1.28,L,R,strike,9.0
pitch4405.mp4,0.34,4.11,3.59,1.67,94.9,97.9,2386.0,-1.31,52.84,6.16,7.7,0.1,1.08,L,R,ball,12.0
pitch4406.mp4,0.2,1.9,3.6,1.75,92.8,92.9,2719.0,-1.09,54.02,5.61,6.5,0.0,1.19,L,R,strike,8.0
pitch4408.mp4,0.71,2.26,3.46,1.62,96.3,95.3,2468.0,-2.65,54.66,6.39,5.8,-0.81,1.39,R,R,strike,6.0
pitch4411.mp4,-0.17,2.25,3.42,1.74,95.4,95.7,2683.0,-1.12,53.77,6.15,6.7,-0.47,1.65,R,R,strike,8.0
pitch4412.mp4,-0.12,3.0,3.19,1.5,95.2,97.0,2306.0,2.7,53.04,5.48,7.5,1.14,0.95,L,L,strike,2.0
pitch4413.mp4,0.59,1.76,3.55,1.65,96.4,97.8,2273.0,-1.46,53.36,5.63,7.1,-0.61,1.44,R,R,strike,9.0
pitch4416.mp4,1.17,2.91,3.31,1.57,94.8,95.5,2384.0,-2.42,53.64,4.82,6.9,-1.02,1.21,R,R,ball,12.0
pitch4417.mp4,0.59,3.29,3.26,1.53,92.1,93.1,2293.0,-0.22,53.72,5.71,6.8,-0.67,1.33,R,R,strike,3.0
pitch4420.mp4,-0.26,4.24,3.4,1.54,93.2,92.4,2598.0,-1.55,54.53,6.97,6.0,-0.97,1.85,R,R,ball,11.0
pitch4423.mp4,-0.6,2.42,3.72,1.61,93.0,93.7,2255.0,-2.71,53.54,6.22,7.0,-1.09,1.42,L,R,strike,4.0
pitch4424.mp4,1.13,1.1,3.77,1.71,95.8,95.4,2425.0,-1.0,54.07,5.5,6.4,-0.45,1.55,R,R,ball,14.0
pitch4427.mp4,0.59,2.15,3.5,1.8,95.4,97.5,2264.0,-2.55,52.9,5.89,7.6,-0.52,1.26,R,R,strike,9.0
pitch4428.mp4,1.22,2.13,3.5,1.65,91.5,91.5,2059.0,-0.04,54.14,6.9,6.4,-0.1,1.43,R,R,ball,14.0
pitch4432.mp4,0.25,3.12,3.45,1.64,91.8,91.8,1996.0,1.2,54.3,5.05,6.2,1.0,1.12,L,L,strike,2.0
pitch4433.mp4,0.43,2.22,3.4,1.65,96.1,98.1,2231.0,-2.97,53.13,5.63,7.4,-0.56,1.27,L,R,strike,6.0
pitch4436.mp4,-0.8,3.11,3.48,1.68,94.7,94.3,2366.0,1.47,54.32,6.57,6.2,0.6,1.64,L,L,strike,1.0
pitch4438.mp4,0.41,2.63,3.45,1.63,92.1,91.2,2138.0,-0.52,54.69,6.51,5.8,-0.21,1.43,R,R,strike,6.0
pitch4439.mp4,1.19,2.28,3.52,1.61,94.1,93.0,2672.0,-1.39,54.78,5.77,5.7,-0.3,1.43,R,R,ball,14.0
pitch4441.mp4,0.03,1.6,3.11,1.53,93.5,92.9,2528.0,-0.32,54.21,5.92,6.3,0.09,1.62,L,R,strike,8.0
pitch4442.mp4,-1.12,2.88,2.94,1.44,94.6,94.6,2293.0,3.21,53.93,5.28,6.6,1.33,1.01,L,L,ball,11.0
pitch4444.mp4,-0.17,3.37,3.66,1.78,95.3,95.6,2315.0,-1.33,53.89,6.16,6.6,-0.43,1.56,R,R,strike,2.0
pitch4445.mp4,0.49,1.93,3.44,1.68,92.8,93.7,2349.0,-1.36,53.68,5.87,6.8,-0.45,1.49,L,R,strike,9.0
pitch4446.mp4,0.54,4.56,3.4,1.64,93.9,93.6,2274.0,-1.88,54.45,7.12,6.0,-0.65,1.41,L,R,ball,12.0
pitch4448.mp4,0.42,3.75,3.2,1.53,92.3,93.1,2191.0,-1.81,53.62,6.31,6.9,-0.62,1.25,R,R,ball,12.0
pitch4449.mp4,0.72,2.18,3.22,1.47,96.5,97.6,2295.0,-2.93,53.67,5.44,6.8,-0.23,0.94,R,R,strike,6.0
pitch4452.mp4,0.41,1.8,3.36,1.6,93.7,93.0,2181.0,-1.34,54.2,6.04,6.3,-0.5,1.56,R,R,strike,9.0
pitch4453.mp4,1.08,2.35,3.02,1.46,95.5,97.7,2215.0,-1.57,53.13,5.37,7.4,-0.45,1.49,L,R,ball,12.0
pitch4454.mp4,-0.22,1.91,3.51,1.55,91.6,91.0,2360.0,1.95,54.43,5.07,6.1,1.3,1.16,R,L,strike,8.0
pitch4455.mp4,-0.09,4.09,3.24,1.76,92.3,92.3,2138.0,-1.43,54.26,5.91,6.2,-0.65,1.42,L,R,ball,11.0
pitch4456.mp4,-0.26,3.04,3.27,1.37,96.3,96.0,2342.0,0.91,54.48,5.34,6.0,0.67,1.26,R,L,strike,2.0
pitch4457.mp4,-0.67,2.72,3.67,1.74,99.2,100.3,2702.0,-2.19,53.4,5.88,7.1,-0.91,1.67,R,R,strike,4.0
pitch4458.mp4,0.91,3.11,3.29,1.61,93.7,93.2,2454.0,-1.58,54.34,6.97,6.2,-0.85,1.47,R,R,ball,12.0
pitch4462.mp4,0.05,3.31,3.26,1.56,94.6,95.5,2227.0,-2.46,53.43,6.2,7.1,-0.94,1.28,R,R,strike,2.0
pitch4464.mp4,-0.63,3.25,3.15,1.5,91.4,91.3,1939.0,-0.68,54.21,6.03,6.3,-0.56,1.48,L,R,strike,1.0
pitch4465.mp4,1.27,3.15,3.54,1.78,93.9,94.9,2255.0,-0.72,53.9,6.42,6.6,0.06,1.25,R,R,ball,12.0
pitch4466.mp4,-0.28,2.37,3.32,1.51,91.7,91.6,2429.0,3.14,53.84,4.87,6.7,1.28,1.26,R,L,strike,4.0
pitch4467.mp4,-1.04,1.0,3.61,1.6,92.1,92.5,2191.0,1.71,53.77,5.87,6.7,0.81,1.33,R,L,ball,13.0
pitch4470.mp4,-0.12,3.27,3.27,1.5,90.8,91.4,2196.0,1.91,53.89,4.96,6.6,1.12,1.11,R,L,strike,2.0
pitch4472.mp4,-0.54,4.27,3.15,1.5,90.6,89.6,2293.0,0.94,54.66,6.01,5.8,-0.04,1.81,R,L,ball,11.0
pitch4474.mp4,0.48,1.33,3.32,1.57,92.8,92.2,2352.0,-1.12,54.4,5.66,6.1,-0.52,1.67,R,R,ball,14.0
pitch4475.mp4,0.77,2.75,3.31,1.56,93.5,94.0,2051.0,-1.15,53.91,5.77,6.6,-0.52,1.31,R,R,strike,6.0
pitch4476.mp4,0.11,5.13,3.84,1.7,90.7,89.6,2206.0,0.86,54.47,5.79,6.0,0.51,1.31,R,L,ball,12.0
pitch4477.mp4,-1.21,1.84,3.08,1.47,96.4,96.8,2392.0,1.78,53.68,5.82,6.8,0.33,1.42,L,L,ball,13.0
pitch4478.mp4,-0.41,2.21,3.45,1.6,95.6,96.6,2398.0,-1.22,53.92,5.51,6.6,-0.67,1.38,L,R,strike,4.0
pitch4479.mp4,1.09,1.48,3.37,1.64,93.2,94.4,2247.0,-1.87,53.55,5.57,7.0,-0.54,1.32,R,R,ball,14.0
pitch4480.mp4,0.86,4.1,3.53,1.78,92.9,91.8,2207.0,2.16,54.08,4.85,6.4,1.17,1.17,R,L,ball,12.0
pitch4483.mp4,-0.76,4.05,3.31,1.48,92.0,92.5,2158.0,2.06,53.73,6.22,6.8,0.62,1.32,R,L,ball,11.0
pitch4484.mp4,-0.26,1.68,3.08,1.56,94.5,94.3,2285.0,1.89,53.82,4.98,6.7,1.05,1.06,L,L,strike,8.0
pitch4485.mp4,1.78,0.77,3.68,1.81,92.1,93.4,2385.0,-1.83,53.49,6.21,7.0,-0.29,1.6,L,R,ball,14.0
pitch4487.mp4,1.05,1.78,3.75,1.86,94.0,94.3,2361.0,-2.98,53.8,5.89,6.7,-0.82,1.85,R,R,ball,14.0
pitch4488.mp4,-0.37,4.27,3.31,1.55,96.8,97.8,2151.0,-1.2,53.7,5.84,6.8,-0.72,0.92,L,R,ball,11.0
pitch4489.mp4,0.77,4.24,3.62,1.7,91.7,91.7,2207.0,2.01,53.76,6.13,6.7,0.42,1.58,L,L,ball,12.0
pitch4491.mp4,0.73,1.4,3.55,1.55,94.2,95.1,2348.0,-1.57,53.64,5.26,6.9,-0.62,1.41,R,R,ball,14.0
pitch4492.mp4,-1.02,2.48,3.27,1.54,91.2,91.5,2291.0,2.1,54.24,5.9,6.3,0.27,1.29,R,L,ball,11.0
pitch4494.mp4,1.94,3.41,3.72,1.75,100.0,99.2,2545.0,-0.54,54.33,6.47,6.2,-0.54,1.67,R,R,ball,12.0
pitch4495.mp4,0.65,3.04,3.3,1.52,91.8,90.8,2246.0,-3.03,54.59,5.77,5.9,-0.73,1.37,R,R,strike,3.0
pitch4498.mp4,0.37,2.33,3.55,1.77,95.7,94.0,2497.0,2.73,54.85,5.78,5.7,0.77,1.49,R,L,strike,6.0
pitch4499.mp4,0.62,3.52,3.14,1.45,97.1,96.9,2270.0,-1.57,54.28,6.29,6.2,-0.55,1.44,L,R,ball,12.0
pitch4500.mp4,0.76,3.48,3.68,1.8,95.8,94.7,2554.0,1.93,54.46,6.31,6.0,0.76,1.72,R,L,strike,3.0
pitch4502.mp4,0.65,0.86,3.21,1.52,96.6,95.0,2380.0,-1.02,55.33,6.29,5.2,-0.59,1.08,R,R,ball,14.0
pitch4503.mp4,-0.9,2.76,3.4,1.68,88.3,86.4,2208.0,-2.95,54.89,5.83,5.6,-0.89,1.53,L,R,ball,11.0
pitch4510.mp4,-0.48,2.23,3.1,1.48,89.5,89.4,2362.0,0.76,54.17,6.45,6.3,0.94,1.65,L,L,strike,4.0
pitch4512.mp4,-0.96,1.14,3.33,1.41,94.2,95.0,2060.0,0.84,53.73,6.03,6.8,0.54,1.35,L,L,ball,13.0
